ID,English Title,Yoruba Title,Number,Verse Number,English Lyrics,Yoruba Lyrics,Type,IsFavorite
102,LOYALITY TO CHRIST,S' OLOTITO SI KRISTI,102,3,"The strength of youth we lay At Jesus feet today 'Tis loyalty, loyalty, loyalty to Christ His gospel we'll proclaim Thro'out the world's domain Of loyalty, loyalty, yes, loyalty",Afi agbara wa le Oluwa lowo S' Olotito 'lotito 'lotito si Kristi A o kede 'gbala Re yi gbogbo aiye ka T' Olotito 'lotito A 'lotito si Kristi,Verse,FALSE
103,"ONWARD, CHRISTIAN SOLDIERS
",E MA TE SIWAJU,103,1,"Onward, Christian soldiers, Marching as to war With the cross of Jesus Going on before! Christ the Royal Master Leads against the foe Forward into battle, See His banner go",E ma te siwaju Kristian ologun Ma tejumo Jesu t'o mbe niwaju Kristi Oluwa wa ni Balogun wa Wo: asia Re wa niwaju ogun,Verse,FALSE
103,"ONWARD, CHRISTIAN SOLDIERS
",E MA TE SIWAJU,103,0,"Onward, Christian soldiers, Marching as to war With the cross of Jesus Going on before!","Ema te siwaju, Kristian Ologun Sa tejumo Jesu t'o mbe niwaju",Chorus,FALSE
103,"ONWARD, CHRISTIAN SOLDIERS
",E MA TE SIWAJU,103,2,"At the name of Jesus Satan's host doth flee On, then, Christian soldiers, On to victory Hell's foundations quiver At the shout of praise Brothers, lift your voices, Loud your anthems raise!","Ni oruko Jesu ogun esu sa Nje Kristian ologun, Ma nso si’segun Orun apadi mi, ni hiho iyin Ara, gbohun nyin ga, gb' orin nyin s'oke",Verse,FALSE
103,"ONWARD, CHRISTIAN SOLDIERS
",E MA TE SIWAJU,103,3,"Like a mighty army Moves the church of God, Brothers, we are treading Where the saints have trod We are not divided, All one body we One in hope and doctrine, One in charity","Bi egbe ogun nla n' ijo Olorun Ara, a nrin l'ona t' awon mimo rin A ko ya wa n'ipa, egbe kan ni wa Okan n'ireti, l'eko okan n'ife",Verse,FALSE
103,"ONWARD, CHRISTIAN SOLDIERS
",E MA TE SIWAJU,103,4,"Onward, then, ye people, Join our happy throng Blend with ours your voices
In the triumph song
Glory, laud, and honor,
Unto Christ the King 
This through countless ages
Men and angels sing","E ma ba mi kalo, enyin enia D' ohun nyin po mo wa l'orin isegun
Ogo, iyin ola fun Kristi Oba
Eyi ni yio je orin wa titi
",Verse,FALSE
104,"STAND UP, STAND UP FOR JESUS","DURO, DURO, FUN JESU",104,1,"Stand up, stand up for Jesus Ye soldiers of the cross Lift high His royal banner It must not suffer loss From victory unto victory His army shall be lead Till ev'ry foe is vanquished And Christ is Lord indeed","Duro, duro fun Jesu, Eyin om'ogun Krist Gbe asia re s'oke, A ko gbodo fe ku Lati 'segun de ‘segun Ni y’o to ogun re Tit' ao segun, gbogbo' ota, Ti Kristi yo j'Oluwa",Verse,FALSE
104,"STAND UP, STAND UP FOR JESUS","DURO, DURO, FUN JESU",104,2,"Stand up, stand up for Jesus, The trumpet call obey Forth to the mighty conflict, In this His glorious day Ye that are men now serve Him, Let courage rise with danger And strength to strength oppose","Duro, duro, fun Jesu F' eti s'ohun ipe Jade lo s'oju ija, L'oni ojo nla re Enyin akin ti nja fun, Larin ainiy 'ota N'nu ewu eni 'gboya E kojuja s’ota",Verse,FALSE
104,"STAND UP, STAND UP FOR JESUS","DURO, DURO, FUN JESU",104,3,"Stand up, stand up for Jesus Stand in His strength alone The arm of flesh will fail you Ye dare not trust your own Put on the gospel armour Each piece put on with prayer Where duty calls or danger Be never wanting there","Duro, duro, fun Jesu Duro l'agabara re Ipa enia ko to, Ma gbekele tire Di ‘hamora, ‘hinrere Ma sona ma gbadura B' ise tab' ewu ba pe, Ma se alai de 'be",Verse,FALSE
104,"STAND UP, STAND UP FOR JESUS","DURO, DURO, FUN JESU",104,4,"Stand up, stand up for Jesus The strife will not be long This day the noise of battle The next the victor's song To him that overcometh A crown of life shall be He, with the King of Glory Shall reign eternally","Duro, duro fun Jesu, Ija na ki yo pe Oni, ariwo ogun Ola orin 'segun Eni t'o ba si segun, Y'o gba ade iye Y' o ma ba Oba ogo, Joba titi lailai.",Verse,FALSE
105,"WORK, FOR THE NIGHT IS COMING",SISE TORI ORU MBO,105,1,"Work, for the night is coming Work thro' the morning hours Work while the dew is sparking Work 'mid springing flow'ers Work when the day grows brighter Work in the glowing sun Work for the night is coming When man's work is done","Sise tori oru mbo, sise li owuro Sise nigba iri nse, sise n'nu 'tanna Sise ki osan to pon' sise nigba orun nran Sise tori oru mbo, gba 'se o pari",Verse,FALSE
105,"WORK, FOR THE NIGHT IS COMING",SISE TORI ORU MBO,105,2,"Work, for the night is coming Work in the sunny noon Fill brightest hours with labour Rest comes sure and soon Give to each flying minute Something to keep in store Work, for the night is coming When man’s works no more","Sise tori oru mbo: Sise losan gangan F'akoko rere fun 'se, isimi daju F' olukuluku igba ni nkan lati pamo Sise tori oru mbo gba'se o pari.",Verse,FALSE
105,"WORK, FOR THE NIGHT IS COMING",SISE TORI ORU MBO,105,3,"Work, for the night is coming Under the sunset skies While their bright tints are glowing Work, for day light flies Work till the last beam fadeth Fadeth to shine no more
Work while the night is darkening
When man's work is o'er","Sise tori oru mbo, Orun fere wo na Sise gbat 'imole wa, Ojo bu lo tan Sise titi de opin Sise titi dale
Sise gbat' ile ba nsu 
Gba'se o par",Verse,FALSE
106,BRING THEM IN,MU WON WA,106,1,Hark! 'tis the shepherd's voice I hear Out in the desert dark and drear Calling the sheep who've gone astray. Far from the shepherd's fold away,Olusoaguntan ni npe mi Kuro nin' aginju ese On p' aguntan t'o sako lo Jina rere sinu agbo,Verse,FALSE
106,BRING THEM IN,MU WON WA,106,0,"Bring them in, bring them in Bring them in from the fields of sin Bring them in, bring them in Bring the wand' ring ones to Jesus","Mu won wa, mu won wa Mu won wa, kuro l'oko ese Mu won wa, mu won wa M' asako wa sodo Jesu",Chorus,FALSE
106,BRING THEM IN,MU WON WA,106,2,Who'll go and help this shepherd kind Help Him the wand'ring ones to find? Who'll bring the lost ones to the fold Where they’ll be shelter’d from cold,Tan'yo ran Olusoaguntan Lati wa 'gutan re t'o nu Mu awon t'o nu pada wa S'agbo kuro lo'tutu.,Verse,FALSE
106,BRING THEM IN,MU WON WA,106,3,"Out in the desert hear their cry Out on the mountains wild and high Hark! 'tis the master speaks to thee
“Go; find my sheep where'er 
they be”
",Gbo igbe won nin 'aginju Ati lori oke giga Gb' Olusaguntan nwi fun O Lo m aguntan mi wole,Verse,FALSE
107,"MUST I GO, AND EMPTY-HANDED?",NGO HA KU NI OWO OFO?,107,1,"Must I go, and empty-handed Thus my dear Redeemer meet Not one day of service give Him Lay no trophy at His feet?",Ngo ha ku ni owo ofo Ki mba Oluwa mi be Ko ti fun u n'ise ojo kan Ikogun fun On ko si,Verse,FALSE
107,"MUST I GO, AND EMPTY-HANDED?",NGO HA KU NI OWO OFO?,107,0,"Must I go, and empty handed? Must I meet my Saviour so? Not one soul with which to greet Him Must I empty-handed go?",Ngo ha ku ni owo ofo? Ngo ha r'Oluwa mi be? Ko si eso kan l'owo mi Ngo ha ku l'owo ofo?,Chorus,FALSE
107,"MUST I GO, AND EMPTY-HANDED?",NGO HA KU NI OWO OFO?,107,2,Not at death I shrink nor falter For my Saviour saves me now But to meet Him empty-handed Thought of that now clouds my brow,Iku ko lo deruba mi 'Tori Jesu ngba mi la ki mba on ni owo ofo iro yi nb'okan mi je,Verse,FALSE
107,"MUST I GO, AND EMPTY-HANDED?",NGO HA KU NI OWO OFO?,107,3,O the years in sinning wasted Colud I but recall them now I would give them to my Saviour To His will l'd gladly bow,Op' odun ti mo fi s' ofo Nba le tun ra won pada Ngo fi won fun Olugbala Ngo si f'ayo se 'fe Re,Verse,FALSE
107,"MUST I GO, AND EMPTY-HANDED?",NGO HA KU NI OWO OFO?,107,4,"O ye saints, arouse, be earnest Up and work while yet 'tis day Ere the night of death o'er take thee Strive for souls while still you may","Eni mimo f'itara ji Dide, sise l'ojo yi Ki igbe aiye re to tan So eso fun Oluwa",Verse,FALSE
108,BRINGING IN THE SHEAVES,"FUNRUGBIN LOWURO, IRUGBIN INU RE",108,1,"Sowing in the morning, Sowing seeds of kindness Sowing in the noon-tide And the dewy eve Waiting for the harvest And the time of reaping We shall come rejoicing, Bringing in the sheaves","Fun 'rugbin l'owuro, Irugbin inu Re Funrugbin l'osan gan, ati ni ale Duro de ikore ati 'gba ikolo A o f'ayo pade, ru iti wole",Verse,FALSE
108,BRINGING IN THE SHEAVES,"FUNRUGBIN LOWURO, IRUGBIN INU RE",108,0,"Bringing in the sheaves, Bringing in the sheaves We shall come rejoicing Bringing in the sheaves/2ce","Ru iti wole, ru iti wole A o f' ayo pade, ru iti wole Ru iti wole, run iti wole A O f' ayo pade, ru iti wole",Chorus,FALSE
108,BRINGING IN THE SHEAVES,"FUNRUGBIN LOWURO, IRUGBIN INU RE",108,2,"Sowing in the sunshine Sowing in the shadows Fearing neither clouds Nor winter's chilling breeze By and by the harvest And the labour ended We shall come rejoicing, Bringing in the sheaves","Funrugbin nin' orun, ati nin' ojiji Laiberu ikuku, tabi otutu Nigbati ikore, ati lala ba pin A o fayo pada, ru iti wole",Verse,FALSE
108,BRINGING IN THE SHEAVES,"FUNRUGBIN LOWURO, IRUGBIN INU RE",108,3,"Going forth with weeping Sowing for the Master Tho' the loss sustained our Spirit often grieves When our weeping's over, He will bid us welcome We shall come rejoicing, Bringing in the sheaves","Bi a tile n f' omije sise Oluwa Idamu ta nri le m' okan wa gbogbe Gbat' ekun ba dopin, yio ki wa ku abo A o f'ayo pade, ru iti wole",Verse,FALSE
109,THE KING'S BUSINESS,MO JALE JO NI HIN,109,1,"I am a stranger here, within a foreign land My home is far away, upon a golden strand Ambassador to be of realms beyond the sea I'm here on business for my King",Mo j'alejo nihin 'nu ile ajeji Ile mi jin rere l'or' ebute wura Lati je iranse nkoja okun l'ohun Mo n sise nihin f'Oba mi,Verse,FALSE
109,THE KING'S BUSINESS,MO JALE JO NI HIN,109,0,"This is the message that I bring A message angel fain would sing “Oh, be ye reconciled to God”",Eyi ni 'se ti mo wa je 'Se t'awon angel' nko l'orin Eb' Olorun laja l'Oluwa Oba wi Eba Olorun nyin laja,Chorus,FALSE
109,THE KING'S BUSINESS,MO JALE JO NI HIN,109,2,"This is the king's command: that all men ev'rywhere Repent and turn away from sin's seductive snare That all who will obey, with Him shall reign for aye And that's my business for my king","Eyi l'ase Oba, k' eniyan n'bi gbogbo Ronupiwada kuro ninu 'dekun ese Awon t' o ba gboran yio joba pelu Re Eyi ni 'se mi f' Oba mi",Verse,FALSE
109,THE KING'S BUSINESS,MO JALE JO NI HIN,109,3,My home is brighter far than sharon's rosy plain Eternal life and joy thro'out its vast domain My sov-reign bids me tell how mortals there may dwell And that's my business for my king,"Ile mi dara ju petele saron lo Nibiti 'ye ainipekun at' ayo wa Ki nso fun araiye, bi nwon se lee gbe be Eyi n' ise mi f'Oba mi…",Verse,FALSE
110,TO THE WORK,A O SISE,110,1,To the work! To work! We are servants of God Let us follow the path that our Master has trod With the balm of His counsel our strength to renew Let us do with our might what our hands find to do,"A o sise ao sise, Om-Olorun ni wa Je k'a tele ona ti Oluwa wa to K'a f'imoran Re so agbara wa d' otun K'a fi gbogbo okun wa sise t'a o se",Verse,FALSE
110,TO THE WORK,A O SISE,110,0,"Toiling on, toiling on, Toiling on toiling on Let us hope, let us watch And labour till the Master comes","Foriti, foriti, foriti, foriti Ka reti, k'a sona Titi Oluwa yio fi de",Chorus,FALSE
110,TO THE WORK,A O SISE,110,2,To the work! To the work! Let the hungry be fed To the fountain of life let the weary be led In the cross and its banner our glory shall be While we herald the tidings “Salvation is free”,A o sise a o sise bo awon tebi npa Ko awon alare lo s' orisun iye Ninu agbelebu l'awa o ma s'ogo Nigbat' aba nkede pe ofe n'igbala.,Verse,FALSE
110,TO THE WORK,A O SISE,110,3,"To the work! To the work! There is labour for all For the kingdom of darkness and error shall fall And the name of Jehovah exalted shall be In the loud-swelling chorus, “Salvation is free!”",A o sise a o sise gbogbo wa ni yio se Ijoba okunkun at' iro yio fo A o si gbe Oruko Jehofah leke N'nu orin iyin wa pe ofe n'igbala,Verse,FALSE
110,TO THE WORK,A O SISE,110,4,"To the work! to the work! In the strength of the Lord And a robe and a crown shall our labour reward When the home of the faithful our dwelling shall be And we shout with the ransomed, “Salvation is free!”",A o sise a o sise l' agbara Oluwa Agbada at' ade yio si je ere wa Gbat’ile awon oloto yio si je ti wa Gbogbo wa o jo ho pe Ofe n'Igbala,Verse,FALSE
111,"HARK, THE VOICE OF JESUS CALLING",GBO OHUN JESU TI NKE PE,111,1,"Hark, the voice of Jesus calling “Who will go and work today? Fields are white, and harvest waiting Who will bear the sheaves away?” Loud and long the Master calleth Rich reward he offers free Who will answer, gladly saying, “Here am I, send me, send me?”","Gbo ohun Jesu ti nke pe Tani yio sise loni Oko pon pupo fun kore Tani yio lo ka a Kikankikan l'Oluwa npe Ebun nla l' o fi fun O Tani yio f'ayo dahun pe Emi ni, ran mi, ran mi",Verse,FALSE
111,"HARK, THE VOICE OF JESUS CALLING",GBO OHUN JESU TI NKE PE,111,2,If you cannot cross the ocean And the heathen lands explore You can find the heathen nearer You can help them at your door If you cannot give your thousands You can give the widow's mite What you truly give for Jesus Will be precious in His sight,"B'iwo ko le la okun lo Lati wa won keferi O le ri won nitosi re Nwon wa l'enu ona re B'o ko le fi wura tore O le fi baba tore Die t'o sise fun Jesu, 'yebiye ni l'oju Re",Verse,FALSE
111,"HARK, THE VOICE OF JESUS CALLING",GBO OHUN JESU TI NKE PE,111,3,"Let none hear you idly saying “There is nothing I can do” While the souls of men are dying And the master calls for you
Take the task He gives you gladly
Let His work your pleasure be
Answer quickly when He calleth
“Here am I, send me, send 
me”","Ma jek' enia gbo wipe Ko si nkan t'emi le se Nigbat' awon keferi nku Ti Oluwa si npe o
F'ayo gba ise t'o ran O 
K'ise Re je ayo re
F'ayo dahun gbat' o pe o
Pe Emi ni yi, ran mi",Verse,FALSE
112,"THOU, WHOSE ALMIGHTY WORD",IWO TI OKUNKUN GBO' RO AGBARA RE,112,1,"Thou, whose almighty word Chaos and darkness heard And took their flight, Hear us, We humble pray And where the gospel's day Sheds not its glorious ray, Let there be light",wo ti okunkun Gb' oro agbara Re To si fo lo Gbo ti wa a mbe o Nibit' ihinrere ko ti tan 'mole re Kimole wa,Verse,FALSE
112,"THOU, WHOSE ALMIGHTY WORD",IWO TI OKUNKUN GBO' RO AGBARA RE,112,2,"Spirit of truth and love Life giving, Holy Dove Speed forth Thy flight: Move o'er the waters face Bearing the lamp of grace And, in earth's darkest place Let there be light","Iwo Emi oto Ti o nf' iye fun wa Fo kakiri Gbe fitila anu Fo ka oju omi Nibi okunkun nla, kimole wa",Verse,FALSE
112,"THOU, WHOSE ALMIGHTY WORD",IWO TI OKUNKUN GBO' RO AGBARA RE,112,3,"Blessed and Holy Three Glorious Trinity Truth, love and Might! Boundless as oceans's tide Rolling in fullest pride Thro' the world, far and wide Let there be light!","Metalokan mimo Ogbon ife, ipa Alabukun Bi gbi omi okun Ti nyi ;ni ipa Re Be ka gbogbo aye Kimole wa.",Verse,FALSE
113,WHEN THE ROLL IS CALLED UP YONDER,GBA NTA PE ORUKO LOHUN,113,1,"When the trumpet of the Lord shall sound And time shall be no more And the morning breaks, eternal, bright and fair When the saved of earth shall gather over on the other shore And the roll is called up yonder. I'll be there","Gbati ipe Oluwa ba dun T' akoko ba si pin T' imole owuro mimo ntan lailai Gbat' awon ta ti gbala, y'o pejo s'oke odo na Gbat' a npe oruko lohun ngo wa nbe",Verse,FALSE
113,WHEN THE ROLL IS CALLED UP YONDER,GBA NTA PE ORUKO LOHUN,113,0,When the roll is called up yonder/3ce When the roll is called up yonder I’ll be there,Gbat' a npe oruko lohun /3ce Gbat' a npe oruko lohun ngo wa nbe,Chorus,FALSE
113,WHEN THE ROLL IS CALLED UP YONDER,GBA NTA PE ORUKO LOHUN,113,2,"On that bright and cloudless morning When the dead in Christ sall rise And the glory of His resurrection share When His chosen ones shall gather to the home beyond the skies And the roll is called up yonder, I'll be there","L'oro daradara t' awon , oku mimo y'o dide T' ogo ajinde Jesu o je ti won, Gbat' awon ayanfe Re yo pejo nile lok' orun Gbat' a npe oruko lohun ngo wa nbe",Verse,FALSE
113,WHEN THE ROLL IS CALLED UP YONDER,GBA NTA PE ORUKO LOHUN,113,3,"Let us labor for the Master From the dawn till setting sun Let us talk of His wondrous love and care Then when all of life is over And our work on earth is done And the roll is called up yonder, I'll be there",Jek' a sise f'Oluwa lat' owuro titi d'ale Ka soro ife yanu at' itoju Re Gbati aiye ba d' opin t'ise wa si pari nihin Gbat' a npe oruko lohun ngo nwa nbe,Verse,FALSE
114,JESUS LOVES ME,JESU FE MI,114,1,"Jesus loves me! This I know For the Bible tells me so Little ones to Him belong They are weak, but He is strong","Jesu fe mi, emi mo Bibeli so fun mi be Tire l'awon omode Nwon ko lagbara, on ni",Verse,FALSE
114,JESUS LOVES ME,JESU FE MI,114,0,"Yes, Jesus loves me/3ce The Bible tells me so",A! Jesu fe mi/3ce Bibeli so fun mi be,Chorus,FALSE
114,JESUS LOVES ME,JESU FE MI,114,2,Jesus loves me! He who died Heaven's gate to open wide! He will wash away my sin Let His little child come in,"Jesu fe mi, o ti ku Lati si orun sile Yio we ese mi nu Y'oje k'omo Re wo 'le",Verse,FALSE
114,JESUS LOVES ME,JESU FE MI,114,3,Jesus loves me! Loves me still Tho! I'm very weak and ill From His shining throne on high Comes to watch me where I lie,Jesu femi ofe mi bi emi tile s'aisan Lor' akate arun mi Yio t’ile Re wa so 'mi,Verse,FALSE
114,JESUS LOVES ME,JESU FE MI,114,4,"Jesus loves me! He will stay Close beside me all the way If I love Him, when I die He will take me home on high","Jesu fe mi, yoo duro Ti mi l'ona mi; gbogbo Bi mo ba fe, ti mo ku Y'o mu mi re 'le orun",Verse,FALSE
115,COUNT YOUR BLESSINGS,SIRO 'BUKUN RE,115,1,"When upon life's billows you are tempest tossed When you are discouraged, thinking all is lost Count your many blessings, name them one by one And it will surprise you what the Lord hath done","Nigba tigbi aye ba dide si o To kan re baje pe gbogbo 'nkan segbe Siro 'bukun re, ka won lokanlokan Enu yo ya f'ohun t' Oluwa se",Verse,FALSE
115,COUNT YOUR BLESSINGS,SIRO 'BUKUN RE,115,0,"Count your blessing, name them one by one Count, your blessings, see what God hath done Count your blessings, name them one by one Count you many blessings, see what God hath done",Ro 'bukun re ka won lokanlokan Ro 'bukun re Olorun,Chorus,FALSE
115,COUNT YOUR BLESSINGS,SIRO 'BUKUN RE,115,2,"Are you ever burdened with a load of care? Does the cross seem heavy you are called to bear? Count your many blessings, ev'ry doubt will fly And you will be singing as the days go by",Eru aniyan ati pa okan re? Agbelebu ti woru ati wuwo? Siro bukun re le yemeji lo Iwo yo si korin bojo nti koja,Verse,FALSE
115,COUNT YOUR BLESSINGS,SIRO 'BUKUN RE,115,3,When you look at others with their lands and gold Think that Christ has promised you His wealth untold,Gba t'o ba nwo awon oloro aye Ronu oro ti Jesu ti se 'leri Ka ibukun nre owo ko le ra won Ere re l'orun at'ile re loke,Verse,FALSE
115,COUNT YOUR BLESSINGS,SIRO 'BUKUN RE,115,4,"So, amid the conflict, whether great or small Do not be discouraged, God is over all Count your many blessings, angels will attend Help and comfort give you to your journey's end","Ninu gbogbo ayidayida aye Ma se foya, Olorun tobi julo Ka “bukun re awon angeli yoo too Won yoo si ran o lowo titi dopin",Verse,FALSE
116,ALMOST PERSUADE,OKAN RE FERE GBA JESU GBO,116,1,"“Almost persuaded:” now to believe “Almost persuaded:” Christ to receive; Seems now some soul to say? “Go, Spirit, go Thy way: Some more convenient day On Thee I'll call.”","“Okan re fere” gba Jesu gbo: “Okan re fere” gb 'Olugbala: awon okan kan n'pe, “joo, maa ba ri Re lo” 'Gba ti aaye ba wa em' o pe O”",Verse,FALSE
116,ALMOST PERSUADE,OKAN RE FERE GBA JESU GBO,116,2,"“Almost persuaded:” come, come today! “almost persuaded:” turn not away! Jesus invites you here, Angels are lingering near, Prayers rise from heart so dear, O wanderer, come","“Okan re fere” to Jesu wa, “Okan re fere”, ma se pada! Jesu naa n ke pe o, angeli rababa! A n gbadura fun o, asako wa",Verse,FALSE
116,ALMOST PERSUADE,OKAN RE FERE GBA JESU GBO,116,3,"“Almost persuaded:” doom comes at last! “almost” cannot avail: “almost” is but to fail: Sad, sad, that bitter wail “Almost”-but lost!","“Okan re fere”, kore koja! “Okan re fere”, iku de tan! “Fere” ko le gba o, “Fi-fere” egbe ni: igbe naa yoo koro pe 'wo segbe!",Verse,FALSE
117,I MUST TELL JESUS,MO GBODO SO FUN JESU,117,1,"I must tell Jesus all of my trials: I cannot bear these burdens alones: In my distress He kindly will help me:
He ever loves and cares for 
His own.","N o s'awon Idanwo mi fun Jesu: N ko le da ru awon eru yii: N'nu 'ponju mi oun yoo ran mi lowo, O nse itoju awon ti Re",Verse,FALSE
117,I MUST TELL JESUS,MO GBODO SO FUN JESU,117,0,"I must tell Jesus! I must tell Jesus! I cannot bear my burdens alone; I must tell Jesus! I must tell Jesus! Jesus can help me, Jesus alone.","N o so fun Jesu! N o so fun Jesu! N ko le da ru awon eru mi, N o so fun Jesu! N o so fun Jesu! Oun nikan l'o le ran mi lowo.",Chorus,FALSE
117,I MUST TELL JESUS,MO GBODO SO FUN JESU,117,2,"I must tell Jesus all of my troubles; He is a kind, compassionate Friend; If I but ask Him, He will deliver, Make of my troubles quickly an end.","N o s'awon wahala mi fun Jesu, Ore oloore, alaanu ni; Bi mo ba bi I, Yoo da mi n'ide, Yoo mu 'banuje mi d'opin kia",Verse,FALSE
117,I MUST TELL JESUS,MO GBODO SO FUN JESU,117,3,"Tempted and tried ;I need a great Savior, One who can help my burdens to bear; I must tell Jesus; I must tell Jesus; He all my cares; and sorrows will share","N'nu 'danwo mo nilo Olugbala, Eni t'o le gba eru mi ru; N o so fun Jesu! N o so fun Jesu! Oun l'alabaro aniyan mi.",Verse,FALSE
117,I MUST TELL JESUS,MO GBODO SO FUN JESU,117,4,"O how the world to evil allures me! O how my heart is tempted to sin! I must tell Jesus, and He will help me Over the world the vict'ry to win","Aah, b'aye se n tan mi lo sinu 'bi! B'idanwo ese se n w'okan mi! N o so fun Jesu, yoo ran mi lowo, Yoo f'isegun fun mi lor' aye",Verse,FALSE
118,WHAT A FRIEND WE HAVE IN JESUS,ORE WOL' A NI BII JESU,118,1,"What a friend we have in Jesus, All our sins and grief's to bear; What a privilege to carry Ev'rything to God in prayer. Oh, what peace we often forfeit, Oh, what needless pain we bear All because we do not carry Ev'rything to God in prayer.","Ore wo l'a ni bii Jesu, Ti o ru 'banuje wa; Anfaani wo l'o po bayi, Lati maa gbadura si I, Alafia pupo l'a n sonu, Iror' ainidi l'a n je; 'Tori a ko n fi gbogbo nnkan S' adura Niwaju Re.",Verse,FALSE
118,WHAT A FRIEND WE HAVE IN JESUS,ORE WOL' A NI BII JESU,118,2,"Have we trials and temptation? Is there trouble anywhere? We should never be discouraged, Take it to the Lord in prayer. Can we find a friend so faithful, Who will all our sorrows share? Jesus knows our every weakness, Take it to the Lord in prayer","Idanwo ha wa fun wa bi A ha ni wahala bi? A ko gbodo so 'reti nu, Sa gbadura s' Oluwa, A'a le ri ore oloooto, Ti o le ba wa daro? Jesu ti mo ailera wa, Sa gbadura s'Oluwa",Verse,FALSE
118,WHAT A FRIEND WE HAVE IN JESUS,ORE WOL' A NI BII JESU,118,3,"Are we weak and heavy laden, Cumbered with a load of care? Precious Saviour, still our refuge, Take it to the Lord in prayer. Do thy friends despise, forsake thee? Take it to the Lord in prayer; In His arms He'll take and shield thee, Thou wait find a solace there.","Eru ha n wo l'orun bi? Aniyan ha po fun wa? Olugbala ni aabo wa Sa gbadura s' Oluwa, Awon oree ha sa o ti? Sa gbadura s' Oluwa, Yoo gbe o soke l'apa Re Iwo yoo si n'itunu.",Verse,FALSE
119,CHRIST RETURNETH!,KRITI TI DE,119,1,"It may be at morn, when the day is awaking, When sun light thro' darkness and shadow is breaking, that Jesus will come in the fullness of glory, To receive from the world “His own.”","Ole j'owuro nigba t'oju ojo yo T'imole oorun ba yo l'aarin okunkun, Ni Jesu yoo de ninu ogo Baba Re Lati gba “awon ti Re” soke.",Verse,FALSE
119,CHRIST RETURNETH!,KRITI TI DE,119,0,"O Lord Jesus, How long, how long, Ere we shout the glad song, Christ returneth! Halleluyah! Halleluyah! Amen, Halleluyah! Amen","Oluwa wa, yoo ti pe to, T'a o ko'rin didun naa pe Kristi de! Alleluya! Alleluya! Amin Alleluya! Amin",Chorus,FALSE
119,CHRIST RETURNETH!,KRITI TI DE,119,2,"It may be at mid-day, it may be at twilight, It may be, per chance, that the blackness of midnight Will burst into light in the blaze of His glory, When Jesus receives “His own”","Boya l'osan ni, boya ni asale ni, O le je l'ojiji l'okunkun oru yoo Di imole ninu itansan ogo Re; 'Gba Jesu yoo gba “awon ti Re”",Verse,FALSE
119,CHRIST RETURNETH!,KRITI TI DE,119,3,"While hosts cry Hosanna, from heaven descending, With glorified saints and the angels attending, With grace on His brow, like a halo of glory, Will Jesus receive “His own”","'Gba t'awon ogun orun yoo ke Hosana, pel' awon mimo ologo at' angeli, pel' oor'-ofe l'oju Re b'itan sa ogo, 'Gba Jesu yoo gba “.awon ti Re.”",Verse,FALSE
119,CHRIST RETURNETH!,KRITI TI DE,119,4,"Oh, joy! Oh, delight! Should we go without dying, No sickness, no sadness, no dread and no crying, Caught up thro' the clouds with our Lord into glory, When Jesus receives “His own”","Ayo ni ti a ba lo laito iku wo, Ko nii saisan, 'banuje eru at'ekun, A o gba wa s'oke sin' ogo pel' Oluwa 'Gba jesu yoo gba “awon ti Re”",Verse,FALSE
120,"FILL MY CUP, LORD",KUN AAGO MI,120,1,"Like the woman at the well I was seeking For things that could not satisfy; And then I heard my Saviour speaking, Draw from my well that never shall run dry","B'obinrin idii kanga, mo n s'aferi Ohun ti ko n te-ni-lorun, 'Gba naa mo gbo'ohun Olugbala Pe: “Wa! Mu n'nu orisun ti kii gbe.”",Verse,FALSE
120,"FILL MY CUP, LORD",KUN AAGO MI,120,0,"Fill my cup, Lord; - I lift it up, Lord! Come and quench this thirsting of my soul, Bread of heaven, feed me till I want no more Fill my cup, fill it up and make me whole!","Kun aago mi mo gbe e soke! Oluwa, tan oungbe okan mi, Ounje orun, wa bo mi ni aboyo Kun aago mi, si so mi di pipe!",Chorus,FALSE
120,"FILL MY CUP, LORD",KUN AAGO MI,120,2,There are millions in this world who are craving The pleasure earthly things afford; But none can match the wondrous treasure That I find in Jesus Christ my Lord.,Ainiye okan l'aye yii n wa ohun Aadun asan aye kiri; Sugbo ko s'ohun t'a le fi we Isura ti Jesu fi fun mi.,Verse,FALSE
120,"FILL MY CUP, LORD",KUN AAGO MI,120,3,"So, my brother, if the things this world gave you. Leave hungers that won't pass away, My blessed Lord will come and save you, If you kneel to Him and humbly pray","Arakunrin, b'ohun t'aye yii fun o F'oungbe ailopin s'okan re, Olugbala mi yoo gba o la, Bi o ba f'irele gbadura.",Verse,FALSE
121,HIGHER GROUND,ILE GIGA,121,1,"I'm pressing on the upward way, New heights I'm gaining ev'ry day; Still prayin as I onward bound, “Lord, plant my feet on higher ground”","Mo n’tesiwaju l’ona naa, Mo n’goke si I lojojumo Mo n’gbadura bi mo ti nlo Oluwa f’ese mi mule",Verse,FALSE
121,HIGHER GROUND,ILE GIGA,121,0,"Lord, I lift up my and let me stand By faith, on heavens's tableland; A higher plane than I have found; Lord, plant my feet on higher ground.","Oluwa joo, gbe mi s’oke Sile orun nipa ‘gbagbo ‘Bi t’ayo at’ife gbe wa Oluwa f’ese mi mu ‘le",Chorus,FALSE
